ligand	receptor	sources	references	databases	n_databases
WNT9A	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT9B	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9B	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9B	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
XCL1	XCR1	PMID:24218476	PMID:24218476	CellPhoneDB	1
XCL2	XCR1	uniprot		CellPhoneDB	1
